image_url,question,gt_answer,model_answer,hallucination_type
https://c8.staticflickr.com/4/3265/2643064002_8e8fba8380_o.jpg,Where is the number 47 written in the image? Answer with reasonable length (not too short or too long).,On the licence plate of the red car in the front; On the license plate; 47 on the number plate,The number 47 is written on the front bumper of the red car in the image.,visual challenge
https://c7.staticflickr.com/8/7302/9476704985_c2f598c32b_o.jpg,What is inside the caboard? Answer with reasonable length (not too short or too long).,The doors of the caboards are closed; We can't see; No answer,"The wooden cabinet is empty, with no items inside.",visual challenge
https://farm8.staticflickr.com/4089/5081073996_72299fa63c_o.jpg,How salty are those oysters? Answer with reasonable length (not too short or too long).,No information about the salt level; We can't see salt; No answer,"The oysters in the image appear to be freshly shucked and served raw. The level of saltiness can vary depending on the specific type of oyster and how they are prepared. Generally, oysters are known for their briny flavor, which comes from the saltwater in which they live. When served raw, oysters can be quite salty, with some varieties being more so than others. The saltiness can be a matter of personal preference",visual challenge
https://farm8.staticflickr.com/4089/5081073996_72299fa63c_o.jpg,What is the fruit served with oystres? Answer with reasonable length (not too short or too long).,Lime; Lime is served with the oysters; There are limes with oyster,The fruit served with oysters is lemon.,visual challenge
https://c2.staticflickr.com/1/75/201886963_2f8fd92f05_o.jpg,How many beach chairs are in the image? Answer with reasonable length (not too short or too long).,2; We can see 2 beach chairs in the image; There are two beach chairs in the picture;,There are four beach chairs in the image.,visual challenge
https://farm3.staticflickr.com/7012/6751730053_e19b744e52_o.jpg,What is written on the image? Answer with reasonable length (not too short or too long).,Cristina souza; Cristina souza is written on the image; We can see cristina souza on the picture,"The image contains text that reads ""Cristina Souza.""",visual challenge
https://farm1.staticflickr.com/4040/4571508440_b3d3b4c3e7_o.jpg,What is the hair colour of the figure? Answer with reasonable length (not too short or too long).,Blue; The hair colour of the figure is blue; The figure has a blue hair,The figure has no hair.,visual challenge
https://farm8.staticflickr.com/5497/11600907586_15b09b82f5_o.jpg,Who is the manufacturer of the helicopter? Answer with reasonable length (not too short or too long).,D-HATE; The manufacturer of this helicopter is D-HATE; D-HATE is the manufacturer of this helicopter,"The helicopter in the image is a D-Hate helicopter, which is a type of aircraft manufactured by D-Hate Aviation.",visual challenge
https://c1.staticflickr.com/4/3287/2955339267_8b16011296_o.jpg,What is the chocolate spread brand seen in the image? Answer with reasonable length (not too short or too long).,Hazelnut; We can see hazelnut spreads in the shelf; Hazelnut spreads are there in the shelf,"The chocolate spread brand seen in the image is ""Chocolate Delight.""",visual challenge
https://farm6.staticflickr.com/5157/14525303855_d7bf08c9f5_o.jpg,What is the colour of thier head? Answer with reasonable length (not too short or too long).,Black; The colour of  the caterpiller's head is black; The caterpiller's head are in black colour,The head of the caterpillar is yellow.,visual challenge
https://c2.staticflickr.com/4/3500/3468671528_17d825edd2_o.jpg,How many coriander stems are in the image? Answer with reasonable length (not too short or too long).,One; There is one stem of coriander in the image; we can see one stem of coriander,There are two coriander stems in the image.,visual challenge
https://farm7.staticflickr.com/3921/14589226911_7a18d1f586_o.jpg,what is the colour of the table behind the dog? Answer with reasonable length (not too short or too long).,White; There is a white table behind the dog; We can see a white table in the image,The color of the table behind the dog is white.,visual challenge
https://farm3.staticflickr.com/4153/5094162735_f88a61ddb4_o.jpg,What is there in front of the giraffe? Answer with reasonable length (not too short or too long).,We can't see what is there in front of the giraffe; Nothing can be seen in front of the giraffe; No answer,There is a tree in front of the giraffe.,visual challenge
https://farm3.staticflickr.com/4153/5094162735_f88a61ddb4_o.jpg,Which fruit is in the image? Answer with reasonable length (not too short or too long).,Tomato; We can see tomato; There is a tomato in the picture,The fruit in the image is an orange.,visual challenge
https://farm3.staticflickr.com/5119/5908017849_c6e65a33ee_o.jpg,Can you see an rainbow in the image? Answer with reasonable length (not too short or too long).,Yes; We can see a raindow in the image; There is a rainbow on the blue paper,"Yes, there is a rainbow visible in the image, located near the sign hanging on the door.",visual challenge
https://farm7.staticflickr.com/3767/10739019153_d71e65d29b_o.jpg,How many wheels can you see? Answer with reasonable length (not too short or too long).,Three; We can see 3 wheels; There are three wheels to the aircraft,There are three wheels visible in the image.,visual challenge
https://c5.staticflickr.com/1/161/404993713_0fc3610364_o.jpg,What is written in the red font? Answer with reasonable length (not too short or too long).,URIS RULE; URIS RULE is written in red font; We can see the word URIS RULE in red font on the t-shirt,URI's Rule,visual challenge
https://c3.staticflickr.com/4/3294/2953486347_efe307bfba_o.jpg,How many bandages is the bear wearing? Answer with reasonable length (not too short or too long).,Three; The has three bandages; The bear is wearing 3 bandages,The bear is wearing two bandages.,visual challenge
https://farm4.staticflickr.com/7556/15911731320_af1497e288_o.jpg,What are the patterns on the cup? Answer with reasonable length (not too short or too long).,Flowers; There are flower patterns on the cup; We can see flower patterns on the cup,The cup has a floral pattern on it.,visual challenge
https://c2.staticflickr.com/3/2374/2519330533_597840098a_o.jpg,How many oysters afre there in the image Answer with reasonable length (not too short or too long).,5; There are five oysters in the image; We can see 5 oysters in the picture,There are six oysters in the image.,visual challenge
https://farm1.staticflickr.com/2782/4432956817_e162e2e2da_o.jpg,What is the emoji you see in picture? Answer with reasonable length (not too short or too long).,Sunglasses-face;  We can see a sunglasses face on the box above the car; There is a sunglasses-face on the yellow box on the car,The emoji in the picture is a smiley face with sunglasses.,visual challenge
https://farm7.staticflickr.com/7310/8735667364_cab7cea061_o.jpg,Which english word is on the glass behind the dog? Answer with reasonable length (not too short or too long).,GUARDMAN; The word GUARDMAN is on the glass; GUARDMAN is the word that is on the glass.,"""guardian""",visual challenge
https://farm3.staticflickr.com/7399/11342333013_b026f089f5_o.jpg,The tires of the car belong to which brand? Answer with reasonable length (not too short or too long).,GOODYEAR; The brand of the car tires is GOODYEAR; GOODYEAR is the brand of this car tires.,The tires of the car are from the brand Goodyear.,visual challenge
